record_id,cpse_name,local_material_code,description,category,supplied_unit,manufacturer,part_number,ground_truth_standard_material_id,ground_truth_standard_code,description_variant,hard_negative_standard_material_id,hard_negative_reason,synthetic_data_notice
SYN-REC-0852,Bharat Thermal Demo Enterprise,LOC-GSK-PTFE-DN15-CL150-2,PTFE GSKT DN 15 CLASS 150 RF,Sealing,nos,Synthetic Process Systems,DEMO-PN-171-2,SYN-CAN-171,SYN-GSK-PTFE-DN15-CL150,abbreviation_capitalization,SYN-CAN-172,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0853,Dakshin Steel Demo Works,LOC-GSK-PTFE-DN15-CL150-3,gasket; Class 150; DN 15; ptfe flange,Sealing,No.,DemoForge Industries,DEMO-PN-171-3,SYN-CAN-171,SYN-GSK-PTFE-DN15-CL150,punctuation_reordered,SYN-CAN-172,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0854,Narmada Power Demo Limited,LOC-GSK-PTFE-DN15-CL150-4,"raised-face flange sealing ring, PTFE, DN 15, pressure Class 150",Sealing,each,DemoForge Industries,DEMO-PN-171-4,SYN-CAN-171,SYN-GSK-PTFE-DN15-CL150,equivalent_terminology,SYN-CAN-172,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0855,Vindhya Engineering Demo Services,LOC-GSK-PTFE-DN15-CL150-5,PTFE flange gasket DN 15; Class 150 rating,Sealing,pcs,DemoForge Industries,DEMO-PN-171-5,SYN-CAN-171,SYN-GSK-PTFE-DN15-CL150,near_duplicate_nominal_size,SYN-CAN-172,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0856,Bharat Thermal Demo Enterprise,LOC-GSK-PTFE-DN15-CL300-1,PTFE Flange Gasket DN 15 Class 300,Sealing,each,Prototype Engineering Supply,DEMO-PN-172-1,SYN-CAN-172,SYN-GSK-PTFE-DN15-CL300,canonical_case,SYN-CAN-173,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0857,Dakshin Steel Demo Works,LOC-GSK-PTFE-DN15-CL300-2,PTFE GSKT DN 15 CLASS 300 RF,Sealing,nos,DemoForge Industries,DEMO-PN-172-2,SYN-CAN-172,SYN-GSK-PTFE-DN15-CL300,abbreviation_capitalization,SYN-CAN-173,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0858,Narmada Power Demo Limited,LOC-GSK-PTFE-DN15-CL300-3,gasket; Class 300; DN 15; ptfe flange,Sealing,No.,Synthetic Process Systems,DEMO-PN-172-3,SYN-CAN-172,SYN-GSK-PTFE-DN15-CL300,punctuation_reordered,SYN-CAN-173,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0859,Vindhya Engineering Demo Services,LOC-GSK-PTFE-DN15-CL300-4,"raised-face flange sealing ring, PTFE, DN 15, pressure Class 300",Sealing,each,Synthetic Process Systems,DEMO-PN-172-4,SYN-CAN-172,SYN-GSK-PTFE-DN15-CL300,equivalent_terminology,SYN-CAN-173,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0860,Astra Petrochem Demo Corporation,LOC-GSK-PTFE-DN15-CL300-5,PTFE flange gasket DN 15; Class 300 rating,Sealing,pcs,Prototype Engineering Supply,DEMO-PN-172-5,SYN-CAN-172,SYN-GSK-PTFE-DN15-CL300,near_duplicate_nominal_size,SYN-CAN-173,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0861,Dakshin Steel Demo Works,LOC-GSK-PTFE-DN25-CL150-1,PTFE Flange Gasket DN 25 Class 150,Sealing,each,Prototype Engineering Supply,DEMO-PN-173-1,SYN-CAN-173,SYN-GSK-PTFE-DN25-CL150,canonical_case,SYN-CAN-174,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0862,Narmada Power Demo Limited,LOC-GSK-PTFE-DN25-CL150-2,PTFE GSKT DN 25 CLASS 150 RF,Sealing,nos,Synthetic Process Systems,DEMO-PN-173-2,SYN-CAN-173,SYN-GSK-PTFE-DN25-CL150,abbreviation_capitalization,SYN-CAN-174,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0863,Vindhya Engineering Demo Services,LOC-GSK-PTFE-DN25-CL150-3,gasket; Class 150; DN 25; ptfe flange,Sealing,No.,Synthetic Process Systems,DEMO-PN-173-3,SYN-CAN-173,SYN-GSK-PTFE-DN25-CL150,punctuation_reordered,SYN-CAN-174,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0864,Astra Petrochem Demo Corporation,LOC-GSK-PTFE-DN25-CL150-4,"raised-face flange sealing ring, PTFE, DN 25, pressure Class 150",Sealing,each,Prototype Engineering Supply,DEMO-PN-173-4,SYN-CAN-173,SYN-GSK-PTFE-DN25-CL150,equivalent_terminology,SYN-CAN-174,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0865,Bharat Thermal Demo Enterprise,LOC-GSK-PTFE-DN25-CL150-5,PTFE flange gasket DN 25; Class 150 rating,Sealing,pcs,DemoForge Industries,DEMO-PN-173-5,SYN-CAN-173,SYN-GSK-PTFE-DN25-CL150,near_duplicate_nominal_size,SYN-CAN-174,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0866,Narmada Power Demo Limited,LOC-GSK-PTFE-DN25-CL300-1,PTFE Flange Gasket DN 25 Class 300,Sealing,each,Synthetic Process Systems,DEMO-PN-174-1,SYN-CAN-174,SYN-GSK-PTFE-DN25-CL300,canonical_case,SYN-CAN-175,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0867,Vindhya Engineering Demo Services,LOC-GSK-PTFE-DN25-CL300-2,PTFE GSKT DN 25 CLASS 300 RF,Sealing,nos,DemoForge Industries,DEMO-PN-174-2,SYN-CAN-174,SYN-GSK-PTFE-DN25-CL300,abbreviation_capitalization,SYN-CAN-175,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0868,Astra Petrochem Demo Corporation,LOC-GSK-PTFE-DN25-CL300-3,gasket; Class 300; DN 25; ptfe flange,Sealing,No.,DemoForge Industries,DEMO-PN-174-3,SYN-CAN-174,SYN-GSK-PTFE-DN25-CL300,punctuation_reordered,SYN-CAN-175,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0869,Bharat Thermal Demo Enterprise,LOC-GSK-PTFE-DN25-CL300-4,"raised-face flange sealing ring, PTFE, DN 25, pressure Class 300",Sealing,each,Prototype Engineering Supply,DEMO-PN-174-4,SYN-CAN-174,SYN-GSK-PTFE-DN25-CL300,equivalent_terminology,SYN-CAN-175,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0870,Dakshin Steel Demo Works,LOC-GSK-PTFE-DN25-CL300-5,PTFE flange gasket DN 25; Class 300 rating,Sealing,pcs,Prototype Engineering Supply,DEMO-PN-174-5,SYN-CAN-174,SYN-GSK-PTFE-DN25-CL300,near_duplicate_nominal_size,SYN-CAN-175,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0871,Vindhya Engineering Demo Services,LOC-GSK-PTFE-DN40-CL150-1,PTFE Flange Gasket DN 40 Class 150,Sealing,each,Prototype Engineering Supply,DEMO-PN-175-1,SYN-CAN-175,SYN-GSK-PTFE-DN40-CL150,canonical_case,SYN-CAN-176,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0872,Astra Petrochem Demo Corporation,LOC-GSK-PTFE-DN40-CL150-2,PTFE GSKT DN 40 CLASS 150 RF,Sealing,nos,Synthetic Process Systems,DEMO-PN-175-2,SYN-CAN-175,SYN-GSK-PTFE-DN40-CL150,abbreviation_capitalization,SYN-CAN-176,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0873,Bharat Thermal Demo Enterprise,LOC-GSK-PTFE-DN40-CL150-3,gasket; Class 150; DN 40; ptfe flange,Sealing,No.,DemoForge Industries,DEMO-PN-175-3,SYN-CAN-175,SYN-GSK-PTFE-DN40-CL150,punctuation_reordered,SYN-CAN-176,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0874,Dakshin Steel Demo Works,LOC-GSK-PTFE-DN40-CL150-4,"raised-face flange sealing ring, PTFE, DN 40, pressure Class 150",Sealing,each,Prototype Engineering Supply,DEMO-PN-175-4,SYN-CAN-175,SYN-GSK-PTFE-DN40-CL150,equivalent_terminology,SYN-CAN-176,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0875,Narmada Power Demo Limited,LOC-GSK-PTFE-DN40-CL150-5,PTFE flange gasket DN 40; Class 150 rating,Sealing,pcs,Prototype Engineering Supply,DEMO-PN-175-5,SYN-CAN-175,SYN-GSK-PTFE-DN40-CL150,near_duplicate_nominal_size,SYN-CAN-176,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0876,Astra Petrochem Demo Corporation,LOC-GSK-PTFE-DN40-CL300-1,PTFE Flange Gasket DN 40 Class 300,Sealing,each,Prototype Engineering Supply,DEMO-PN-176-1,SYN-CAN-176,SYN-GSK-PTFE-DN40-CL300,canonical_case,SYN-CAN-177,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0877,Bharat Thermal Demo Enterprise,LOC-GSK-PTFE-DN40-CL300-2,PTFE GSKT DN 40 CLASS 300 RF,Sealing,nos,Synthetic Process Systems,DEMO-PN-176-2,SYN-CAN-176,SYN-GSK-PTFE-DN40-CL300,abbreviation_capitalization,SYN-CAN-177,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0878,Dakshin Steel Demo Works,LOC-GSK-PTFE-DN40-CL300-3,gasket; Class 300; DN 40; ptfe flange,Sealing,No.,DemoForge Industries,DEMO-PN-176-3,SYN-CAN-176,SYN-GSK-PTFE-DN40-CL300,punctuation_reordered,SYN-CAN-177,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0879,Narmada Power Demo Limited,LOC-GSK-PTFE-DN40-CL300-4,"raised-face flange sealing ring, PTFE, DN 40, pressure Class 300",Sealing,each,DemoForge Industries,DEMO-PN-176-4,SYN-CAN-176,SYN-GSK-PTFE-DN40-CL300,equivalent_terminology,SYN-CAN-177,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0880,Vindhya Engineering Demo Services,LOC-GSK-PTFE-DN40-CL300-5,PTFE flange gasket DN 40; Class 300 rating,Sealing,pcs,DemoForge Industries,DEMO-PN-176-5,SYN-CAN-176,SYN-GSK-PTFE-DN40-CL300,near_duplicate_nominal_size,SYN-CAN-177,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0881,Bharat Thermal Demo Enterprise,LOC-GSK-PTFE-DN50-CL150-1,PTFE Flange Gasket DN 50 Class 150,Sealing,each,Synthetic Process Systems,DEMO-PN-177-1,SYN-CAN-177,SYN-GSK-PTFE-DN50-CL150,canonical_case,SYN-CAN-178,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0882,Dakshin Steel Demo Works,LOC-GSK-PTFE-DN50-CL150-2,PTFE GSKT DN 50 CLASS 150 RF,Sealing,nos,DemoForge Industries,DEMO-PN-177-2,SYN-CAN-177,SYN-GSK-PTFE-DN50-CL150,abbreviation_capitalization,SYN-CAN-178,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0883,Narmada Power Demo Limited,LOC-GSK-PTFE-DN50-CL150-3,gasket; Class 150; DN 50; ptfe flange,Sealing,No.,Prototype Engineering Supply,DEMO-PN-177-3,SYN-CAN-177,SYN-GSK-PTFE-DN50-CL150,punctuation_reordered,SYN-CAN-178,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0884,Vindhya Engineering Demo Services,LOC-GSK-PTFE-DN50-CL150-4,"raised-face flange sealing ring, PTFE, DN 50, pressure Class 150",Sealing,each,Synthetic Process Systems,DEMO-PN-177-4,SYN-CAN-177,SYN-GSK-PTFE-DN50-CL150,equivalent_terminology,SYN-CAN-178,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0885,Astra Petrochem Demo Corporation,LOC-GSK-PTFE-DN50-CL150-5,PTFE flange gasket DN 50; Class 150 rating,Sealing,pcs,DemoForge Industries,DEMO-PN-177-5,SYN-CAN-177,SYN-GSK-PTFE-DN50-CL150,near_duplicate_nominal_size,SYN-CAN-178,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0886,Dakshin Steel Demo Works,LOC-GSK-PTFE-DN50-CL300-1,PTFE Flange Gasket DN 50 Class 300,Sealing,each,DemoForge Industries,DEMO-PN-178-1,SYN-CAN-178,SYN-GSK-PTFE-DN50-CL300,canonical_case,SYN-CAN-179,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0887,Narmada Power Demo Limited,LOC-GSK-PTFE-DN50-CL300-2,PTFE GSKT DN 50 CLASS 300 RF,Sealing,nos,DemoForge Industries,DEMO-PN-178-2,SYN-CAN-178,SYN-GSK-PTFE-DN50-CL300,abbreviation_capitalization,SYN-CAN-179,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0888,Vindhya Engineering Demo Services,LOC-GSK-PTFE-DN50-CL300-3,gasket; Class 300; DN 50; ptfe flange,Sealing,No.,DemoForge Industries,DEMO-PN-178-3,SYN-CAN-178,SYN-GSK-PTFE-DN50-CL300,punctuation_reordered,SYN-CAN-179,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0889,Astra Petrochem Demo Corporation,LOC-GSK-PTFE-DN50-CL300-4,"raised-face flange sealing ring, PTFE, DN 50, pressure Class 300",Sealing,each,DemoForge Industries,DEMO-PN-178-4,SYN-CAN-178,SYN-GSK-PTFE-DN50-CL300,equivalent_terminology,SYN-CAN-179,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0890,Bharat Thermal Demo Enterprise,LOC-GSK-PTFE-DN50-CL300-5,PTFE flange gasket DN 50; Class 300 rating,Sealing,pcs,DemoForge Industries,DEMO-PN-178-5,SYN-CAN-178,SYN-GSK-PTFE-DN50-CL300,near_duplicate_nominal_size,SYN-CAN-179,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0891,Narmada Power Demo Limited,LOC-GSK-PTFE-DN80-CL150-1,PTFE Flange Gasket DN 80 Class 150,Sealing,each,Prototype Engineering Supply,DEMO-PN-179-1,SYN-CAN-179,SYN-GSK-PTFE-DN80-CL150,canonical_case,SYN-CAN-180,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0892,Vindhya Engineering Demo Services,LOC-GSK-PTFE-DN80-CL150-2,PTFE GSKT DN 80 CLASS 150 RF,Sealing,nos,DemoForge Industries,DEMO-PN-179-2,SYN-CAN-179,SYN-GSK-PTFE-DN80-CL150,abbreviation_capitalization,SYN-CAN-180,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0893,Astra Petrochem Demo Corporation,LOC-GSK-PTFE-DN80-CL150-3,gasket; Class 150; DN 80; ptfe flange,Sealing,No.,Prototype Engineering Supply,DEMO-PN-179-3,SYN-CAN-179,SYN-GSK-PTFE-DN80-CL150,punctuation_reordered,SYN-CAN-180,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0894,Bharat Thermal Demo Enterprise,LOC-GSK-PTFE-DN80-CL150-4,"raised-face flange sealing ring, PTFE, DN 80, pressure Class 150",Sealing,each,Prototype Engineering Supply,DEMO-PN-179-4,SYN-CAN-179,SYN-GSK-PTFE-DN80-CL150,equivalent_terminology,SYN-CAN-180,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0895,Dakshin Steel Demo Works,LOC-GSK-PTFE-DN80-CL150-5,PTFE flange gasket DN 80; Class 150 rating,Sealing,pcs,Prototype Engineering Supply,DEMO-PN-179-5,SYN-CAN-179,SYN-GSK-PTFE-DN80-CL150,near_duplicate_nominal_size,SYN-CAN-180,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0896,Vindhya Engineering Demo Services,LOC-GSK-PTFE-DN80-CL300-1,PTFE Flange Gasket DN 80 Class 300,Sealing,each,Prototype Engineering Supply,DEMO-PN-180-1,SYN-CAN-180,SYN-GSK-PTFE-DN80-CL300,canonical_case,SYN-CAN-171,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0897,Astra Petrochem Demo Corporation,LOC-GSK-PTFE-DN80-CL300-2,PTFE GSKT DN 80 CLASS 300 RF,Sealing,nos,Prototype Engineering Supply,DEMO-PN-180-2,SYN-CAN-180,SYN-GSK-PTFE-DN80-CL300,abbreviation_capitalization,SYN-CAN-171,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0898,Bharat Thermal Demo Enterprise,LOC-GSK-PTFE-DN80-CL300-3,gasket; Class 300; DN 80; ptfe flange,Sealing,No.,Synthetic Process Systems,DEMO-PN-180-3,SYN-CAN-180,SYN-GSK-PTFE-DN80-CL300,punctuation_reordered,SYN-CAN-171,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0899,Dakshin Steel Demo Works,LOC-GSK-PTFE-DN80-CL300-4,"raised-face flange sealing ring, PTFE, DN 80, pressure Class 300",Sealing,each,Prototype Engineering Supply,DEMO-PN-180-4,SYN-CAN-180,SYN-GSK-PTFE-DN80-CL300,equivalent_terminology,SYN-CAN-171,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0900,Narmada Power Demo Limited,LOC-GSK-PTFE-DN80-CL300-5,PTFE flange gasket DN 80; Class 300 rating,Sealing,pcs,Prototype Engineering Supply,DEMO-PN-180-5,SYN-CAN-180,SYN-GSK-PTFE-DN80-CL300,near_duplicate_nominal_size,SYN-CAN-171,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0901,Astra Petrochem Demo Corporation,LOC-GSK-SPIRA-DN15-CL150-1,Spiral Wound SS316 Flange Gasket DN 15 Class 150,Sealing,each,Synthetic Process Systems,DEMO-PN-181-1,SYN-CAN-181,SYN-GSK-SPIRA-DN15-CL150,canonical_case,SYN-CAN-183,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0902,Bharat Thermal Demo Enterprise,LOC-GSK-SPIRA-DN15-CL150-2,SPIRAL WOUND SS316 GSKT DN 15 CLASS 150 RF,Sealing,nos,Synthetic Process Systems,DEMO-PN-181-2,SYN-CAN-181,SYN-GSK-SPIRA-DN15-CL150,abbreviation_capitalization,SYN-CAN-183,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0903,Dakshin Steel Demo Works,LOC-GSK-SPIRA-DN15-CL150-3,gasket; Class 150; DN 15; spiral wound ss316 flange,Sealing,No.,Synthetic Process Systems,DEMO-PN-181-3,SYN-CAN-181,SYN-GSK-SPIRA-DN15-CL150,punctuation_reordered,SYN-CAN-183,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0904,Narmada Power Demo Limited,LOC-GSK-SPIRA-DN15-CL150-4,"raised-face flange sealing ring, Spiral Wound SS316, DN 15, pressure Class 150",Sealing,each,DemoForge Industries,DEMO-PN-181-4,SYN-CAN-181,SYN-GSK-SPIRA-DN15-CL150,equivalent_terminology,SYN-CAN-183,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0905,Vindhya Engineering Demo Services,LOC-GSK-SPIRA-DN15-CL150-5,Spiral Wound SS316 flange gasket DN 15; Class 150 rating,Sealing,pcs,Synthetic Process Systems,DEMO-PN-181-5,SYN-CAN-181,SYN-GSK-SPIRA-DN15-CL150,near_duplicate_nominal_size,SYN-CAN-183,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0906,Bharat Thermal Demo Enterprise,LOC-GSK-SPIRA-DN15-CL300-1,Spiral Wound SS316 Flange Gasket DN 15 Class 300,Sealing,each,Synthetic Process Systems,DEMO-PN-182-1,SYN-CAN-182,SYN-GSK-SPIRA-DN15-CL300,canonical_case,SYN-CAN-184,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0907,Dakshin Steel Demo Works,LOC-GSK-SPIRA-DN15-CL300-2,SPIRAL WOUND SS316 GSKT DN 15 CLASS 300 RF,Sealing,nos,Synthetic Process Systems,DEMO-PN-182-2,SYN-CAN-182,SYN-GSK-SPIRA-DN15-CL300,abbreviation_capitalization,SYN-CAN-184,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0908,Narmada Power Demo Limited,LOC-GSK-SPIRA-DN15-CL300-3,gasket; Class 300; DN 15; spiral wound ss316 flange,Sealing,No.,Synthetic Process Systems,DEMO-PN-182-3,SYN-CAN-182,SYN-GSK-SPIRA-DN15-CL300,punctuation_reordered,SYN-CAN-184,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0909,Vindhya Engineering Demo Services,LOC-GSK-SPIRA-DN15-CL300-4,"raised-face flange sealing ring, Spiral Wound SS316, DN 15, pressure Class 300",Sealing,each,Prototype Engineering Supply,DEMO-PN-182-4,SYN-CAN-182,SYN-GSK-SPIRA-DN15-CL300,equivalent_terminology,SYN-CAN-184,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0910,Astra Petrochem Demo Corporation,LOC-GSK-SPIRA-DN15-CL300-5,Spiral Wound SS316 flange gasket DN 15; Class 300 rating,Sealing,pcs,Prototype Engineering Supply,DEMO-PN-182-5,SYN-CAN-182,SYN-GSK-SPIRA-DN15-CL300,near_duplicate_nominal_size,SYN-CAN-184,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
SYN-REC-0911,Dakshin Steel Demo Works,LOC-GSK-SPIRA-DN25-CL150-1,Spiral Wound SS316 Flange Gasket DN 25 Class 150,Sealing,each,DemoForge Industries,DEMO-PN-183-1,SYN-CAN-183,SYN-GSK-SPIRA-DN25-CL150,canonical_case,SYN-CAN-185,Same material family/category but differing technical specification; not equivalent.,SYNTHETIC_DEMO_DATA_ONLY
